crime,year,rate
autotheft,2015,74.91338348
autotheft,2016,79.74855804
autotheft,2017,134.1288605
autotheft,2018,45.54563522
autotheft,2019,94.44569397
autotheft,2020,93.95552826
autotheft,2021,147.6972656
autotheft,2022,164.3275909
autotheft,2023,174.6038666
biketheft,2014,4.662874222
biketheft,2015,18.72834587
biketheft,2016,37.5287323
biketheft,2017,37.0010643
biketheft,2018,9.109127045
biketheft,2019,17.98965645
biketheft,2020,8.948145866
biketheft,2021,22.3783741
biketheft,2022,13.09529006
biketheft,2023,30.55567741
breakenter,2014,209.8293457
breakenter,2015,163.8730164
breakenter,2016,112.5861969
breakenter,2017,143.3791199
breakenter,2018,200.4008026
breakenter,2019,152.9120789
breakenter,2020,107.3777466
breakenter,2021,89.5134964
breakenter,2022,48.85414886
breakenter,2023,87.30193329
homicide,2014,0
homicide,2015,0
homicide,2016,0
homicide,2017,0
homicide,2018,4.554563522
homicide,2019,4.497414112
homicide,2020,0
homicide,2021,4.475674629
homicide,2022,0
homicide,2023,4.365096569
robbery,2014,23.31437111
robbery,2015,79.59546661
robbery,2016,103.2040176
robbery,2017,129.5037231
robbery,2018,72.87301636
robbery,2019,107.9379349
robbery,2020,22.37036324
robbery,2021,35.80539703
robbery,2022,39.97157669
robbery,2023,61.11135483
shooting,2014,0
shooting,2015,9.364172935
shooting,2016,9.382183075
shooting,2017,23.12566566
shooting,2018,4.554563522
shooting,2019,4.497414112
shooting,2020,13.42221832
shooting,2021,8.951349258
shooting,2022,13.32385826
shooting,2023,4.365096569
theftfrommv,2014,256.4580688
theftfrommv,2015,248.1505737
theftfrommv,2016,206.4080353
theftfrommv,2017,245.1320496
theftfrommv,2018,109.3095245
theftfrommv,2019,332.8086243
theftfrommv,2020,219.2295685
theftfrommv,2021,201.405365
theftfrommv,2022,257.5407045
theftfrommv,2023,165.8736725
theftover,2014,23.31437111
theftover,2015,14.04625893
theftover,2016,9.382183075
theftover,2017,23.12566566
theftover,2018,13.66369057
theftover,2019,8.994828224
theftover,2020,4.474072933
theftover,2021,17.90269852
theftover,2022,8.882572174
theftover,2023,30.55567741
assault,2014,318.4933777
assault,2015,311.8935547
assault,2016,339.1238098
assault,2017,391.3491211
assault,2018,312.6911926
assault,2019,377.8167725
assault,2020,249.8818054
assault,2021,346.750061
assault,2022,420.5670776
assault,2023,649.1749878
autotheft,2014,110.7803116
autotheft,2015,124.7574158
autotheft,2016,69.2089386
autotheft,2017,116.7181625
autotheft,2018,61.17871094
autotheft,2019,53.97382355
autotheft,2020,155.3319397
autotheft,2021,135.980423
autotheft,2022,250.9835815
autotheft,2023,371.9231873
biketheft,2014,6.923769474
biketheft,2015,6.930967331
biketheft,2016,6.920894146
biketheft,2017,61.79196548
biketheft,2018,27.19053841
biketheft,2019,13.49345589
biketheft,2020,13.5071249
biketheft,2021,20.3970623
biketheft,2022,0
biketheft,2023,13.52447891
breakenter,2014,173.0942383
breakenter,2015,180.2051544
breakenter,2016,152.2596741
breakenter,2017,240.3020935
breakenter,2018,231.1195679
breakenter,2019,229.3887482
breakenter,2020,162.085495
breakenter,2021,115.5833588
breakenter,2022,122.1001205
breakenter,2023,236.6783905
homicide,2014,0
homicide,2015,0
homicide,2016,0
homicide,2017,0
homicide,2018,0
homicide,2019,0
homicide,2020,6.75356245
homicide,2021,0
homicide,2022,0
robbery,2014,48.46638489
robbery,2015,6.930967331
robbery,2016,76.12983704
robbery,2017,123.583931
robbery,2018,33.98817062
robbery,2019,67.46727753
robbery,2020,27.0142498
robbery,2021,101.9853134
robbery,2022,47.48337936
robbery,2023,40.57343674
shooting,2014,6.923769474
shooting,2015,0
shooting,2016,6.920894146
shooting,2017,13.73154831
shooting,2018,0
shooting,2019,0
shooting,2020,13.5071249
shooting,2021,13.59804153
shooting,2022,13.56667995
shooting,2023,13.52447891
theftfrommv,2014,256.1794739
theftfrommv,2015,298.0316162
theftfrommv,2016,304.5193481
theftfrommv,2017,343.2886963
theftfrommv,2018,217.5243073
theftfrommv,2019,195.6551056
theftfrommv,2020,243.1282501
theftfrommv,2021,197.1716003
theftfrommv,2022,189.3427103
theftfrommv,2023,182.5804749
theftover,2014,6.923769474
theftover,2015,20.79290199
theftover,2016,6.920894146
theftover,2017,34.32886887
theftover,2018,27.19053841
theftover,2019,20.24018288
theftover,2020,6.75356245
theftover,2021,6.799020767
theftover,2022,6.783339977
theftover,2023,47.3356781
assault,2014,259.6716614
assault,2015,399.928894
assault,2016,371.6473389
assault,2017,379.5736389
assault,2018,325.3090515
assault,2019,393.9367981
assault,2020,443.0056152
assault,2021,336.6286011
assault,2022,325.3750305
assault,2023,346.0063477
autotheft,2014,30.8085022
autotheft,2015,35.5492363
autotheft,2016,58.20982361
autotheft,2017,48.55011749
autotheft,2018,56.38690186
autotheft,2019,55.66498184
autotheft,2020,59.63537216
autotheft,2021,80.96131134
autotheft,2022,190.1542358
autotheft,2023,220.9438019
biketheft,2014,0
biketheft,2015,8.887309074
biketheft,2016,8.955357552
biketheft,2017,8.82729435
biketheft,2018,17.34981537
biketheft,2019,8.563843727
biketheft,2020,4.259669304
biketheft,2021,8.5222435
biketheft,2022,12.50625313
biketheft,2023,29.18125725
breakenter,2014,154.042511
breakenter,2015,222.182724
breakenter,2016,89.55357361
breakenter,2017,145.6503448
breakenter,2018,151.8108826
breakenter,2019,171.2768707
breakenter,2020,97.97239685
breakenter,2021,59.65570068
breakenter,2022,101.415596
breakenter,2023,108.3875275
homicide,2014,0
homicide,2015,0
homicide,2016,4.477678776
homicide,2017,0
homicide,2018,0
homicide,2019,0
homicide,2020,0
homicide,2021,0
homicide,2022,0
robbery,2014,136.4376526
robbery,2015,71.0984726
robbery,2016,76.1205368
robbery,2017,66.20470428
robbery,2018,91.08653259
robbery,2019,192.6864777
robbery,2020,46.8563652
robbery,2021,29.82785034
robbery,2022,29.57954788
robbery,2023,41.68751144
shooting,2014,4.4012146
shooting,2015,4.443654537
shooting,2016,8.955357552
shooting,2017,4.413647175
shooting,2018,4.337453842
shooting,2019,12.84576511
shooting,2020,12.77900791
shooting,2021,8.5222435
shooting,2022,8.451299667
shooting,2023,16.67500496
theftfrommv,2014,193.6534424
theftfrommv,2015,142.1969452
theftfrommv,2016,125.3750076
theftfrommv,2017,114.7548218
theftfrommv,2018,147.4734344
theftfrommv,2019,111.3299637
theftfrommv,2020,144.8287659
theftfrommv,2021,72.43906403
theftfrommv,2022,145.9062865
theftfrommv,2023,166.7500458
theftover,2014,13.2036438
theftover,2015,31.10558128
theftover,2016,8.955357552
theftover,2017,13.24094105
theftover,2018,26.02472305
theftover,2019,8.563843727
theftover,2020,8.519338608
theftover,2021,17.044487
theftover,2022,46.48214722
theftover,2023,25.01250648
assault,2014,299.8500671
assault,2015,324.2715149
assault,2016,414.9562683
assault,2017,439.270813
assault,2018,379.5230103
assault,2019,454.6033936
assault,2020,345.8018799
assault,2021,425.173645
assault,2022,396.0478516
assault,2023,484.1224365
autotheft,2014,48.50515747
autotheft,2015,53.30490494
autotheft,2016,66.92842865
autotheft,2017,61.49791336
autotheft,2018,81.94246674
autotheft,2019,110.4643784
autotheft,2020,84.34191895
autotheft,2021,75.77352142
autotheft,2022,120.898819
autotheft,2023,258.4721375
biketheft,2014,8.819119453
biketheft,2015,4.442075253
biketheft,2016,22.30947685
biketheft,2017,30.74895668
biketheft,2018,30.18933105
biketheft,2019,25.49177933
biketheft,2020,21.08547974
biketheft,2021,29.46747971
biketheft,2022,12.30819726
biketheft,2023,32.82185745
breakenter,2014,145.5154724
breakenter,2015,151.0305634
breakenter,2016,133.8568573
breakenter,2017,175.7083282
breakenter,2018,176.8232269
breakenter,2019,195.4369659
breakenter,2020,105.4274063
breakenter,2021,71.56388092
breakenter,2022,70.87171936
breakenter,2023,110.7737732
homicide,2014,4.409559727
homicide,2015,0
homicide,2016,4.461895466
homicide,2017,4.392708302
homicide,2018,0
homicide,2019,0
homicide,2020,12.65128803
homicide,2021,0
homicide,2022,4.168924809
homicide,2023,4.102732182
robbery,2014,105.8294373
robbery,2015,97.7256546
robbery,2016,98.16169739
robbery,2017,118.6031189
robbery,2018,94.88075256
robbery,2019,84.97259521
robbery,2020,67.47354126
robbery,2021,33.67712021
robbery,2022,41.68924713
robbery,2023,77.95191956
shooting,2014,4.409559727
shooting,2015,13.32622623
shooting,2016,22.30947685
shooting,2017,48.31978989
shooting,2018,25.87656784
shooting,2019,25.49177933
shooting,2020,33.73677063
shooting,2021,12.62892056
shooting,2022,16.67569923
shooting,2023,4.102732182
theftfrommv,2014,154.3345947
theftfrommv,2015,155.472641
theftfrommv,2016,107.0854874
theftfrommv,2017,140.5666656
theftfrommv,2018,138.0083618
theftfrommv,2019,135.9561615
theftfrommv,2020,164.4667511
theftfrommv,2021,155.7566833
theftfrommv,2022,201.0338886
theftfrommv,2023,192.8284302
theftover,2014,4.409559727
theftover,2015,8.884150505
theftover,2016,8.923790932
theftover,2017,13.17812443
theftover,2018,12.93828392
theftover,2020,12.65128803
theftover,2021,12.62892056
theftover,2022,20.84462357
theftover,2023,4.102732182
assault,2014,518.2680054
assault,2015,717.5254517
assault,2016,649.2288208
assault,2017,668.0274658
assault,2018,647.4030762
assault,2019,784.8952637
assault,2020,602.5617676
assault,2021,513.5438232
assault,2022,463.6785278
assault,2023,516.0509644
autotheft,2014,66.16187286
autotheft,2015,48.33073044
autotheft,2016,67.54981995
autotheft,2017,100.2041168
autotheft,2018,128.0175629
autotheft,2019,144.6811523
autotheft,2020,151.5424805
autotheft,2021,155.5097504
autotheft,2022,161.7483215
autotheft,2023,227.7742157
biketheft,2014,18.37829971
biketheft,2015,14.87099457
biketheft,2016,18.76383781
biketheft,2017,11.13379097
biketheft,2018,7.315289021
biketheft,2019,7.234057903
biketheft,2020,10.82446289
biketheft,2021,25.31554031
biketheft,2022,3.558972169
biketheft,2023,21.35383224
breakenter,2014,106.5941315
breakenter,2015,81.79046631
breakenter,2016,153.8634796
breakenter,2017,85.35906219
breakenter,2018,120.7022705
breakenter,2019,54.25543594
breakenter,2020,50.51416016
breakenter,2021,72.33011627
breakenter,2022,57.51051331
breakenter,2023,117.4460831
homicide,2014,0
homicide,2015,0
homicide,2016,15.01107025
homicide,2017,7.422527313
homicide,2018,3.65764451
homicide,2019,0
homicide,2020,3.608154535
homicide,2021,3.616505623
homicide,2022,3.594407082
robbery,2014,88.21583557
robbery,2015,104.096962
robbery,2016,116.3358002
robbery,2017,126.1829681
robbery,2018,117.0446243
robbery,2019,83.19166565
robbery,2020,61.33862686
robbery,2021,79.56312561
robbery,2022,64.69932556
robbery,2023,71.17944336
shooting,2014,7.35131979
shooting,2015,14.87099457
shooting,2016,33.77490997
shooting,2017,22.26758194
shooting,2018,25.60351181
shooting,2019,18.08514404
shooting,2020,36.08154297
shooting,2021,14.46602249
shooting,2022,17.97203636
shooting,2023,10.67691612
theftfrommv,2014,106.5941315
theftfrommv,2015,74.35497284
theftfrommv,2016,101.3247299
theftfrommv,2017,192.9857178
theftfrommv,2018,95.09875488
theftfrommv,2019,130.2130432
theftfrommv,2020,220.0974274
theftfrommv,2021,94.02915192
theftfrommv,2022,256.2459962
theftfrommv,2023,188.6255188
theftover,2014,22.05395889
theftover,2015,3.717748642
theftover,2016,7.505535126
theftover,2017,11.13379097
theftover,2018,18.28822327
theftover,2019,10.85108662
theftover,2020,14.43261814
theftover,2021,7.233011246
theftover,2022,28.75525665
assault,2014,417.3131409
assault,2015,485.0967407
assault,2016,579.8829346
assault,2017,595.3338623
assault,2018,534.1089478
assault,2019,622.2872925
assault,2020,375.4693298
assault,2021,465.5542297
assault,2022,442.2706604
assault,2023,479.0851135
autotheft,2014,37.4511795
autotheft,2015,97.01934814
autotheft,2016,97.55039978
autotheft,2017,160.9010468
autotheft,2018,142.781601
autotheft,2019,198.7135925
autotheft,2020,125.1564484
autotheft,2021,115.0808182
autotheft,2022,286.1751404
autotheft,2023,283.329895
biketheft,2014,10.70033741
biketheft,2015,16.16989136
biketheft,2016,16.25839996
biketheft,2017,21.45347214
biketheft,2018,10.57641506
biketheft,2019,26.14652443
biketheft,2020,20.85940742
biketheft,2021,5.230946064
biketheft,2022,15.45435813
biketheft,2023,10.30290508
breakenter,2014,181.9057312
breakenter,2015,113.1892395
breakenter,2016,130.0671997
breakenter,2017,64.36042023
breakenter,2018,163.934433
breakenter,2019,151.6498413
breakenter,2020,57.36336899
breakenter,2021,73.23324585
breakenter,2022,41.62547302
breakenter,2023,82.42324066
homicide,2014,0
homicide,2015,0
homicide,2016,0
homicide,2017,0
homicide,2018,10.57641506
homicide,2019,5.22930479
homicide,2020,0
homicide,2021,10.46189213
homicide,2022,0
robbery,2014,80.25252533
robbery,2015,107.7992783
robbery,2016,173.4229279
robbery,2017,166.2644196
robbery,2018,111.0523529
robbery,2019,130.7326202
robbery,2020,36.50396347
robbery,2021,104.618927
robbery,2022,67.64139557
robbery,2023,72.12033844
shooting,2014,10.70033741
shooting,2015,16.16989136
shooting,2016,5.419466496
shooting,2017,10.72673607
shooting,2018,21.15283012
shooting,2019,41.83443832
shooting,2020,26.0742588
shooting,2021,31.38567734
shooting,2022,10.40636826
shooting,2023,15.4543581
theftfrommv,2014,208.6565704
theftfrommv,2015,172.4788513
theftfrommv,2016,205.939743
theftfrommv,2017,219.8981018
theftfrommv,2018,222.1047058
theftfrommv,2019,235.3187256
theftfrommv,2020,161.6604156
theftfrommv,2021,125.5427094
theftfrommv,2022,164.8464867
theftfrommv,2023,242.1182709
theftover,2014,21.40067482
theftover,2015,16.16989136
theftover,2016,32.51679993
theftover,2017,21.45347214
theftover,2018,58.17028046
theftover,2019,31.3758297
theftover,2020,10.42970371
theftover,2021,10.46189213
theftover,2022,15.60955334
theftover,2023,10.30290508
assault,2014,389.2373962
assault,2015,457.9863892
assault,2016,340.2518005
assault,2017,392.3766785
assault,2018,404.4266357
assault,2019,410.9090881
assault,2020,297.1983643
assault,2021,312.2617188
assault,2022,364.134552
assault,2023,422.4801941
autotheft,2014,117.1491165
autotheft,2015,90.840271
autotheft,2016,60.48920822
autotheft,2017,93.42301941
autotheft,2018,172.8004761
autotheft,2019,207.2727203
autotheft,2020,155.8479156
autotheft,2021,275.9522095
autotheft,2022,461.4774475
autotheft,2023,543.1888428
biketheft,2014,11.33701134
biketheft,2015,11.35503387
biketheft,2016,3.780575514
biketheft,2017,3.736920834
biketheft,2018,7.353211403
biketheft,2019,3.636363745
biketheft,2020,0
biketheft,2021,14.52380085
biketheft,2022,7.100507686
biketheft,2023,3.550253868
breakenter,2014,151.1601563
breakenter,2015,151.4004517
breakenter,2016,158.7841644
breakenter,2017,112.1076202
breakenter,2018,165.4472656
breakenter,2019,130.9090881
breakenter,2020,68.86303711
breakenter,2021,90.77375793
breakenter,2022,86.52702332
breakenter,2023,117.1583786
homicide,2014,3.779003859
homicide,2015,0
homicide,2016,0
homicide,2017,14.94768333
homicide,2018,0
homicide,2019,0
homicide,2020,0
homicide,2021,7.261900425
homicide,2022,0
robbery,2014,56.68505859
robbery,2015,102.1953049
robbery,2016,98.29496002
robbery,2017,89.68609619
robbery,2018,66.17890167
robbery,2019,43.63636398
robbery,2020,65.23866272
robbery,2021,43.5714035
robbery,2022,97.34290314
robbery,2023,81.65583801
shooting,2014,7.558007717
shooting,2015,18.92505646
shooting,2016,18.90287781
shooting,2017,29.89536667
shooting,2018,7.353211403
shooting,2019,10.909091
shooting,2020,14.49748135
shooting,2021,10.89285088
shooting,2022,7.210585117
shooting,2023,28.40203094
theftfrommv,2014,162.4971619
theftfrommv,2015,155.1854706
theftfrommv,2016,151.2230225
theftfrommv,2017,250.3736877
theftfrommv,2018,191.1835022
theftfrommv,2019,170.9090881
theftfrommv,2020,275.4521484
theftfrommv,2021,203.3332062
theftfrommv,2022,195.2639614
theftfrommv,2023,248.5177765
theftover,2014,26.45302773
theftover,2015,22.71006775
theftover,2016,41.58633041
theftover,2017,26.15844536
theftover,2018,40.4426651
theftover,2019,32.72727203
theftover,2020,25.37059212
theftover,2021,25.41665077
theftover,2022,50.47409439
theftover,2023,56.80406189
assault,2014,399.4293823
assault,2015,285.6598816
assault,2016,290.3379211
assault,2017,422.773407
assault,2018,397.6143188
assault,2019,342.2625732
assault,2020,299.8500671
assault,2021,299.9182129
assault,2022,279.7202759
assault,2023,312.5558167
autotheft,2014,142.6533508
autotheft,2015,138.0689392
autotheft,2016,33.31746674
autotheft,2017,37.57985687
autotheft,2018,64.7279129
autotheft,2019,146.0320282
autotheft,2020,90.86366272
autotheft,2021,172.6801758
autotheft,2022,302.2783813
autotheft,2023,442.0432129
biketheft,2014,33.28578186
biketheft,2015,19.04399109
biketheft,2016,57.11565781
biketheft,2017,32.88237381
biketheft,2018,92.46844482
biketheft,2019,36.50800705
biketheft,2020,31.80228043
biketheft,2021,13.63264561
biketheft,2022,17.8603322
biketheft,2023,17.86033249
breakenter,2014,171.184021
breakenter,2015,157.1129303
breakenter,2016,161.8276978
breakenter,2017,192.5967712
breakenter,2018,166.4432068
breakenter,2019,104.9605255
breakenter,2020,86.32047272
breakenter,2021,99.97273254
breakenter,2022,99.25558472
breakenter,2023,116.0921631
homicide,2014,0
homicide,2015,0
homicide,2016,0
homicide,2017,0
homicide,2018,0
homicide,2019,0
homicide,2020,4.54318285
homicide,2021,4.544215202
homicide,2022,0
homicide,2023,4.465083122
robbery,2014,57.06134033
robbery,2015,42.84897995
robbery,2016,42.83674622
robbery,2017,93.949646
robbery,2018,64.7279129
robbery,2019,104.9605255
robbery,2020,118.12275699999999
robbery,2021,31.80950737
robbery,2022,63.16264343
robbery,2023,98.23182678
shooting,2014,0
shooting,2015,4.760997772
shooting,2016,4.759638309
shooting,2017,0
shooting,2018,4.623422146
shooting,2019,13.69050312
shooting,2020,9.0863657
shooting,2021,27.26529121
shooting,2022,13.53485203
shooting,2023,13.39524937
theftfrommv,2014,313.8373718
theftfrommv,2015,142.8299408
theftfrommv,2016,195.1451721
theftfrommv,2017,305.3363342
theftfrommv,2018,258.9116516
theftfrommv,2019,182.5400391
theftfrommv,2020,240.7886963
theftfrommv,2021,140.8706665
